2.53984,299.99
1.26992,4.41196
2.53984,223.332
3.2,78.87
2.53984,299.99
32.254,133.055
5.07968,301.814
1.26992,252.036
1.26992,252.036
4.03175,304.61
1.26992,103.111
25.6,304.651
25.6,123.865
1.00794,100.373
2.01587,239.481
1.00794,69.2939
1.00794,227.22
3.2,101.315
1.00794,250.631
1.26992,129.506
2.01587,59.0787
1.00794,71.1072
1.00794,67.0978
2.53984,267.555
2.53984,245.838
2.01587,239.481
1.26992,129.506
1.00794,244.579
1.00794,69.0034
1.26992,311.714
1.00794,89.6338
2.53984,264.055
1.6,250.011
1.00794,310.043
8.06349,59.5743
1.00794,18.1091
1.26992,56.3217
1.26992,227.935
1.00794,259.788
1.00794,67.0978
1.00794,70.0431
1.26992,309.529
5.07968,344.82
1.26992,80.3049
1.6,339.893
2.01587,154.059
1.26992,257.828
1.00794,70.0431
2.53984,66.2735
2.01587,264.401
3.2,76.555
1.00794,254.652
1.26992,96.2478
1.26992,309.529
1.00794,72.1916
1.00794,158.665
1.00794,70.0431
1.26992,257.057
1.26992,278.472
1.6,182.042
1.6,72.0966
1.6,40.3254
1.00794,348.094
1.00794,323.661
1.00794,279.876
1.00794,47.4651
1.26992,346.321
5.07968,75.4805
1.26992,244.426
1.6,309.471
1.00794,160.728
1.26992,343.111
1.26992,227.935
1.26992,56.3217
1.26992,134.19
1.26992,134.19
1.26992,56.3217
1.26992,56.3217
1.6,339.893
4.03175,130.474
1.00794,267.882
2.01587,217.286
3.2,232.502
1.00794,131.82
1.6,166.033
1.00794,119.026
3.2,252.644
1.6,166.033
1.00794,134.928
1.26992,309.529
1.6,59.022
1.00794,229.966
1.00794,53.9326
6.4,133.264
1.00794,142.191
1.00794,298.481
6.4,133.264
4.03175,131.364
5.07968,12.9295
1.00794,251.851
1.6,69.7318
3.2,288.011
1.00794,67.6806
4.03175,77.1244
1.26992,308.465
1.26992,107.586
1.26992,283.269
2.01587,80.285
2.53984,74.7707
1.00794,160.728
1.6,166.033
1.00794,302.462
1.00794,65.2747
5.07968,131.181
1.00794,310.233
2.53984,304.978
8.06349,304.976
8.06349,144.382
1.6,328.65
1.00794,74.001
1.6,325.711
1.6,115.126
1.6,304.829
1.00794,182.141
1.00794,69.0034
6.4,93.3165
2.53984,264.374
1.00794,258.959
1.6,151.949
1.6,65.7892
1.6,157.401
1.6,166.033
2.01587,139.805
2.01587,279.104
4.03175,48.2137
1.26992,309.529
2.01587,80.285
3.2,244.861
2.53984,77.8835
3.2,71.9554
1.6,160.826
1.26992,325.58
16.127,178.536
2.53984,244.884
1.00794,69.0034
5.07968,95.3035
1.26992,113.709
2.53984,83.429
1.26992,36.4291
1.26992,311.714
1.26992,253.664
1.26992,135.114
1.00794,99.1455
1.00794,338.218
1.00794,69.0034
1.26992,309.529
1.00794,205.271
1.26992,56.3217
1.26992,332.345
1.00794,69.0034
1.00794,220.44
1.6,17.9789
2.01587,283.907
2.01587,82.0522
1.00794,69.0034
1.00794,50.183
6.4,307.667
6.4,213.028
2.53984,313.078
3.2,260.177
1.00794,129.977
1.26992,19.2301
1.26992,255.192
1.26992,59.8321
1.00794,144.936
1.26992,72.7234
1.00794,142.8
1.26992,309.529
10.1594,74.5507
1.6,123.813
1.00794,247.153
1.26992,41.2284
1.00794,340.78
1.00794,64.5025
2.01587,222.943
1.26992,70.5296
1.00794,119.026
2.01587,70.524
1.00794,344.777
2.53984,353.165
1.00794,69.0034
1.6,170.251
2.01587,174.677
6.4,63.6963
2.01587,71.9355
4.03175,75.4118
1.6,89.0753
1.00794,206.819
1.26992,156.91
5.07968,148.596
5.07968,120.393
1.00794,69.0034
1.00794,350.558
2.01587,83.8442
1.26992,80.3049
1.00794,124.727
1.00794,350.558
2.01587,83.8442
1.00794,27.1496
1.6,304.265
1.26992,260.949
2.01587,343.769
1.6,358.055
2.01587,343.769
1.00794,69.0034
3.2,288.011
1.00794,69.0034
1.6,255.734
8.06349,196.115
5.07968,165.611
1.00794,233.678
2.53984,331.328
2.01587,130.051
1.00794,167.83
1.00794,256.51
1.00794,355.393
4.03175,272.459
1.26992,284.387
1.00794,352.608
8.06349,35.16
5.07968,344.82
1.6,132.386
1.00794,67.6806
1.00794,247.391
4.03175,312.621
4.03175,355.44
4.03175,303.232
1.6,0.311432
1.6,309.024
1.00794,293.878
6.4,288.5
1.26992,325.893
2.01587,82.0522
5.07968,326.324
1.6,268.438
2.01587,288.965
1.00794,100.746
1.6,129.889
1.00794,267.74
1.00794,128.636
1.00794,193.316
2.01587,71.6742
5.07968,150.485
1.26992,68.9614
2.01587,158.885
1.6,0.432892
1.6,101.661
1.00794,248.681
1.26992,252.743
5.07968,228.082
3.2,348.726
2.01587,294.664
1.00794,239.548
1.26992,172.598
1.26992,357.535
1.26992,358.825
2.01587,169.902
2.01587,257.511
1.26992,358.825
1.26992,53.4665
1.00794,252.874
2.01587,345.645
2.01587,58.5807
2.01587,257.477
1.00794,352.608
1.26992,132.983
1.00794,69.2939
5.07968,64.8662
1.00794,70.0309
1.00794,244.579
1.26992,75.0376
3.2,339.812
1.00794,67.2741
2.53984,270.224
2.53984,64.1693
1.00794,205.271
3.2,270.526
3.2,15.4478
2.53984,28.717
1.6,223.466
1.26992,345.564
1.6,106.907
3.2,175.724
1.26992,76.9781
1.00794,124.837
1.00794,301.59
5.07968,251.956
1.26992,317.491
3.2,71.4872
1.00794,79.4118
1.6,166.033
4.03175,75.4118
1.26992,310.38
1.26992,157.759
8.06349,65.5511
1.00794,162.561
5.07968,12.9295
1.00794,134.928
1.26992,311.675
2.53984,273.992
1.6,348.038
5.07968,71.3032
1.6,161.599
3.2,348.726
2.01587,262.504
2.53984,252.663
1.26992,156.049
1.00794,158.041
12.8,61.9316
2.01587,237.914
2.01587,49.0583
2.01587,304.847
2.01587,158.885
4.03175,219.788
2.53984,266.179
2.53984,267.555
1.26992,337.414
1.26992,146.887
1.6,164.287
1.26992,49.6432
2.01587,189.267
1.00794,251.851
1.00794,292.432
1.26992,133.988
1.26992,310.087
1.00794,252.001
1.00794,247.9
2.01587,351.328
1.00794,152.232
1.6,56.7079
2.53984,64.1693
2.53984,270.224
5.07968,157.934
1.00794,152.232
2.53984,43.9892
1.00794,69.2054
1.00794,18.9816
1.00794,129.001
12.8,340.876
1.26992,255.192
1.00794,247.9
1.26992,129.934
2.53984,279.939
2.01587,140.71
2.01587,230.859
2.53984,78.7931
1.00794,131.351
2.53984,247.23
1.6,348.038
3.2,65.7285
1.00794,172.041
1.00794,172.041
3.2,65.7285
1.26992,73.1252
1.26992,344.225
1.6,349.957
1.00794,333.56
1.00794,251.713
1.26992,252.089
4.03175,127.482
3.2,78.0825
1.00794,332.091
5.07968,316.602
1.26992,325.58
1.26992,168.744
1.6,106.932
2.53984,334.434
3.2,329.98
3.2,270.526
1.00794,273.29
8.06349,340.691
5.07968,271.301
3.2,232.502
1.26992,272.705
1.26992,140.852
1.26992,270.29
1.00794,166.557
2.01587,247.531
3.2,158.731
1.6,166.033
1.6,171.114
1.26992,319.687
1.26992,75.0376
1.00794,270.192
3.2,244.861
1.6,63.7471
1.26992,106.549
4.03175,236.641
1.00794,358.714
1.26992,129.236
3.2,70.6913
3.2,262.162
1.00794,70.0062
1.00794,333.675
2.01587,58.2952
1.00794,144.936
1.00794,249.768
1.26992,336.142
1.26992,343.111
5.07968,98.6732
1.26992,134.19
1.6,30.5882
2.53984,69.9896
2.53984,258.367
3.2,230.215
1.00794,314.081
