2.32869,659.105
2.77012,328.457
2.77012,328.457
3.17932,122.656
3.43538,676.449
3.7427,325.336
3.94086,346.526
4.63447,651.949
5.10185,652.064
5.5809,338.367
5.78673,324.89
6.22433,386.227
6.22433,386.227
6.4655,641.574
7.88259,555.102
7.88259,555.102
7.9336,368.534
8.05391,160.21
8.64805,714.536
8.98311,562.937
8.98311,562.937
9.04397,120.856
9.67425,346.603
9.68672,396.455
9.84644,649.363
10.286,576.936
10.286,576.936
10.4949,324.126
10.5038,116.758
11.2852,593.688
11.4652,381.424
12.3217,339.518
12.5992,638.228
13.0071,703.302
14.6664,383.158
15.221,7.44573
16.1376,372.414
16.1376,372.414
16.9273,198.718
18.2808,194.496
20.4227,128.659
21.0878,196.144
21.5155,191.744
21.5763,4.05596
21.8944,117.215
22.3313,186.513
23.5899,162.551
23.7286,127.501
24.6963,182.213
24.8885,390.603
25.9954,383.571
27.4058,195.408
28.115,189.832
29.6471,115.025
30.6938,210.759
31.0079,160.326
32.7886,124.639
33.1296,179.879
33.6614,174.104
33.6614,174.104
34.1498,113.072
34.2991,203.809
34.4574,192.621
36.0372,197.74
36.4219,211.655
36.4219,211.655
37.1842,710.941
37.4387,183.662
37.4895,160.475
37.8054,203.362
38.1114,207.945
38.3042,10.4737
38.3042,10.4737
38.3042,10.4737
38.3042,10.4737
38.3042,10.4737
38.3042,10.4737
38.3042,10.4737
38.5379,112.051
38.6917,206.015
38.9903,216.778
39.416,209.099
40.1321,171.143
41.5716,116.955
41.9123,16.1777
42.9726,175.05
43.7104,387.378
45.1589,7.70035
45.9077,224.635
46.0666,109.846
46.241,219.454
46.486,395.311
46.486,395.311
47.2096,213.503
47.2096,213.503
49.1171,700.275
49.1171,700.275
49.8784,230.268
52.1203,392.02
52.555,708.176
52.6676,218.873
52.7249,691.757
53.0558,150.153
54.3056,234.357
54.3056,234.357
54.5204,214.274
54.7147,394.14
55.7466,229.304
56.9666,111.972
56.9949,205.998
57.3351,62.3035
57.3456,695.597
57.3456,695.597
58.1318,211.128
58.1318,211.128
59.3742,650.305
60.0011,712.695
60.0011,712.695
61.2254,690.537
62.1576,704.072
63.0201,183.324
65.6456,202.328
65.6456,202.328
65.6962,699.359
65.9006,6.5957
66.0056,706.08
66.0194,207.953
66.0689,151.3
66.8381,589.583
66.8381,589.583
67.0459,181.797
67.0749,67.1753
67.4656,703.073
67.4656,703.073
67.6891,187.083
68.9852,102.567
69.0419,225.167
69.044,655.452
69.4318,97.1066
69.459,105.493
69.7522,197.11
69.8549,586.211
71.4249,575.189
71.539,594.177
71.8332,142.99
71.9586,703.037
72.6016,564.195
72.6016,564.195
72.7918,583.715
73.3386,372.617
73.9402,560.481
74.2348,674.333
74.2348,674.333
74.3831,130.799
74.3871,29.4215
74.428,20.0904
74.6472,567.154
74.8496,509.731
74.8496,509.731
74.996,142.108
75.3051,609.536
76.135,552.587
76.135,552.587
76.1382,223.537
76.4899,34.68
76.809,674.327
77.5235,194.014
77.8183,602.477
77.8183,602.477
78.8272,591.56
78.8272,591.56
79.2659,659.221
79.4089,227.541
79.4089,227.541
79.5228,608.013
79.8339,553.12
79.8339,553.12
79.9558,98.998
81.0753,82.5114
81.3289,558.312
81.5136,621.021
81.8717,551.255
81.9295,545.445
83.3279,209.915
83.3279,209.915
83.7009,601.313
84.2027,592.673
85.1446,51.5578
86.259,85.1699
86.259,85.1699
86.4078,62.8592
87.1867,556.567
87.31,553.699
87.6107,551.647
87.6322,96.5354
89.0044,86.299
89.629,236.35
89.7365,125.663
90.2294,608.734
90.3755,698.427
90.9394,544.533
92.532,34.7209
92.6773,182.704
93.4302,125.443
93.5614,136.089
93.5873,517.174
93.5895,186.042
94.8586,133.266
94.8586,133.266
95.2899,126.12
95.4179,215.487
95.6996,79.303
95.831,520.501
96.0375,79.282
96.1131,44.1959
96.1269,243.626
97.5987,48.5534
98.4018,137
99.2646,178.892
